State,Agency Type,Agency,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Tennessee,Metropolitan Counties,Washington,5,0,0,0,0,0,0,3,1,1,
Tennessee,Nonmetropolitan Counties,DeKalb,1,0,0,0,0,0,0,1,0,0,
Tennessee,Nonmetropolitan Counties,Dyer,0,1,0,0,0,0,0,0,1,0,
Tennessee,Nonmetropolitan Counties,Henderson,1,0,0,0,0,0,0,0,0,1,
Tennessee,Nonmetropolitan Counties,McMinn,1,0,0,0,0,0,0,1,0,0,
Tennessee,Nonmetropolitan Counties,Monroe,1,0,0,0,0,0,0,0,0,1,
Tennessee,Nonmetropolitan Counties,Warren,1,0,0,0,0,0,0,0,0,1,
Tennessee,State Police Agencies,Department of Safety,30,0,1,0,1,0,7,12,10,3,
Tennessee,Other Agencies,Tennessee Bureau of Investigation,1,0,0,0,0,0,0,0,1,0,
Texas,Cities ,Abilene,0,0,3,0,0,0,1,2,0,0,123665
Texas,Cities ,Addison,1,0,0,0,0,0,0,0,0,1,16339
Texas,Cities ,Alamo,3,1,0,0,0,0,1,0,0,3,19903
Texas,Cities ,Amarillo,1,0,0,0,0,0,0,1,0,0,201036
Texas,Cities ,Angleton,1,0,1,0,0,0,1,1,0,0,19660
Texas,Cities ,Arlington,14,0,2,0,0,0,2,2,8,4,402304
Texas,Cities ,Austin,5,2,3,0,0,0,3,2,3,2,986062
Texas,Cities ,Balch Springs,2,0,0,0,0,0,1,0,0,1,25511
Texas,Cities ,Beaumont,2,0,0,0,0,2,1,0,1,2,118562
Texas,Cities ,Blue Mound,1,0,0,0,0,0,0,0,0,1,2485
Texas,Cities ,Boerne,1,0,0,0,0,0,1,0,0,0,18135
Texas,Cities ,Borger,1,0,0,0,0,0,0,0,0,1,12536
Texas,Cities ,Brady,1,0,0,0,0,0,1,0,0,0,5288
Texas,Cities ,Breckenridge,1,0,0,0,0,0,0,1,0,0,5453
Texas,Cities ,Brenham,2,1,0,0,0,0,1,1,1,0,17375
Texas,Cities ,Brownwood,1,0,0,0,0,0,0,0,1,0,18646
Texas,Cities ,Burkburnett,0,1,0,0,0,0,0,0,1,0,11305
Texas,Cities ,Burleson,2,0,1,0,0,0,0,2,1,0,48743
Texas,Cities ,Carrollton,1,0,0,0,0,0,0,1,,,139179
Texas,Cities ,Cedar Park,2,1,1,1,0,0,1,2,0,2,80170
Texas,Cities ,Cleburne,1,0,0,0,0,0,0,0,0,1,30860
Texas,Cities ,College Station,1,0,0,0,0,0,1,0,0,0,119246
Texas,Cities ,Commerce,4,0,0,0,0,0,2,1,1,,9467
Texas,Cities ,Converse,0,0,1,0,0,0,0,0,0,1,28598
Texas,Cities ,Corpus Christi,1,0,0,0,0,0,0,0,1,0,329320
Texas,Cities ,Corrigan,1,2,0,0,0,0,0,2,1,0,1605
Texas,Cities ,Dallas,13,3,13,0,0,1,2,6,10,12,1363295
Texas,Cities ,Decatur,1,0,0,1,0,0,1,0,1,0,7116
Texas,Cities ,Denton,3,1,0,0,1,0,4,1,0,0,141492
Texas,Cities ,DeSoto,1,1,1,1,0,0,1,1,0,2,54026
Texas,Cities ,Dickinson,1,0,0,0,0,0,0,0,0,1,21101
Texas,Cities ,Dumas,2,0,0,0,0,0,0,0,2,0,14290
Texas,Cities ,Edcouch,18,0,0,0,0,0,11,7,,,3378
Texas,Cities ,El Campo,1,0,0,0,0,0,0,0,0,1,11615
Texas,Cities ,Elgin,3,0,0,0,0,0,0,1,1,1,10475
Texas,Cities ,El Paso,3,0,0,0,0,0,1,0,2,0,686793
Texas,Cities ,Ennis,0,1,0,0,0,1,0,0,1,1,20096
Texas,Cities ,Fate,0,0,1,0,0,0,0,0,1,0,15378
Texas,Cities ,Ferris,1,0,0,0,0,0,0,0,0,1,2876
Texas,Cities ,Floresville,3,0,0,0,0,0,2,0,1,0,7970
Texas,Cities ,Fort Worth2,8,2,5,0,0,0,2,2,5,5,915237
Texas,Cities ,Frisco,1,1,0,0,0,0,1,0,1,0,199445
Texas,Cities ,Gainesville,1,0,0,0,0,0,0,0,0,1,16688
Texas,Cities ,Garland,2,0,0,0,0,0,0,0,1,1,244277
Texas,Cities ,Gatesville,0,1,0,0,0,0,0,0,0,1,12311
Texas,Cities ,Georgetown,1,0,0,0,0,0,0,0,1,0,78332
Texas,Cities ,Giddings,1,0,0,0,0,0,,0,1,0,5124
Texas,Cities ,Gladewater,4,0,1,0,0,0,2,1,1,1,6349
Texas,Cities ,Glenn Heights,1,0,0,0,0,0,0,0,0,1,13520
Texas,Cities ,Granbury,0,1,0,0,0,0,0,0,0,1,10752
Texas,Cities ,Grapeland,0,0,0,1,0,0,0,1,0,0,1421
Texas,Cities ,Greenville,1,0,0,0,0,0,0,0,1,0,28613
Texas,Cities ,Hamilton,0,1,0,0,0,1,1,0,1,0,3008
Texas,Cities ,Harker Heights,0,0,0,0,1,0,0,0,0,1,32527
Texas,Cities ,Harlingen,0,1,1,0,0,0,0,1,1,0,65481
Texas,Cities ,Henderson,2,0,0,0,0,0,0,1,0,1,13226
Texas,Cities ,Hillsboro,1,0,0,0,0,0,0,1,0,0,8476
Texas,Cities ,Hollywood Park,1,0,1,0,0,0,0,1,0,1,3406
Texas,Cities ,Houston,13,2,9,2,0,3,5,6,9,9,2355606
Texas,Cities ,Hurst,0,0,2,0,0,0,0,0,0,2,39196
Texas,Cities ,Iowa Park,1,0,0,0,0,0,1,0,0,0,6369
Texas,Cities ,Itasca,1,0,0,0,0,0,0,0,1,0,1736
Texas,Cities ,Jacksonville,1,0,0,0,0,1,0,2,0,0,14969
Texas,Cities ,Jarrell,1,0,0,0,0,0,0,1,0,0,1800
Texas,Cities ,Kennedale,1,0,0,0,0,0,0,0,0,1,8792
Texas,Cities ,Kingsville,0,0,0,0,1,0,0,0,1,0,25401
Texas,Cities ,Kyle,0,0,1,0,0,0,0,0,0,1,49855
Texas,Cities ,Lacy-Lakeview,1,0,0,0,0,0,1,0,0,0,6720
Texas,Cities ,La Grange,0,1,0,0,0,0,0,0,0,1,4630
Texas,Cities ,Lake Dallas,0,1,0,0,0,0,0,0,0,1,8052
Texas,Cities ,Lampasas,2,0,0,0,0,0,0,1,0,1,8067
Texas,Cities ,La Porte,0,0,1,1,0,0,0,0,0,2,35622
Texas,Cities ,Laredo,1,0,0,3,1,0,1,0,0,4,264916
Texas,Cities ,League City,0,0,1,0,0,0,0,0,1,0,109401
Texas,Cities ,Levelland,1,0,0,0,0,0,1,0,0,0,13530
Texas,Cities ,Lewisville,1,0,1,0,0,0,0,0,0,2,108000
Texas,Cities ,Livingston,0,0,1,0,0,0,0,1,0,0,5112
Texas,Cities ,Longview,2,1,0,0,0,0,1,1,1,0,81783
Texas,Cities ,Lubbock,1,0,2,0,0,0,0,0,2,1,259208
Texas,Cities ,Mansfield,1,0,0,0,0,0,0,0,0,1,72979
Texas,Cities ,Marble Falls,0,0,1,0,0,0,0,1,0,0,7047
Texas,Cities ,McKinney,2,0,0,0,0,0,0,2,0,0,200615
Texas,Cities ,Mesquite,3,0,0,0,0,0,2,0,1,0,143078
Texas,Cities ,Nederland,1,0,0,0,0,0,0,0,0,1,17557
Texas,Cities ,New Braunfels,5,0,1,0,1,1,0,1,4,3,88706
Texas,Cities ,North Richland Hills,4,0,0,0,0,0,0,1,1,2,71816
Texas,Cities ,Odessa,3,0,2,1,0,0,2,0,3,0,123468
Texas,Cities ,Overton,1,1,0,0,0,0,1,0,0,1,2510
Texas,Cities ,Palestine,4,0,0,0,0,1,1,3,1,0,18062
Texas,Cities ,Pasadena,4,0,0,2,0,0,3,1,0,2,153689
Texas,Cities ,Pearland,1,0,0,0,0,0,0,1,0,0,126206
Texas,Cities ,Pflugerville,1,0,0,0,0,1,0,1,0,1,66729
Texas,Cities ,Pleasanton,2,0,0,0,0,0,0,0,0,2,10911
Texas,Cities ,Port Arthur,2,0,0,0,0,0,0,0,0,2,55084
Texas,Cities ,Port Isabel,2,0,0,0,0,0,0,1,1,0,5058
Texas,Cities ,Port Neches,0,0,0,0,0,1,0,0,1,0,12808
Texas,Cities ,Richardson,0,0,1,0,0,0,0,0,0,1,123893
Texas,Cities ,Rio Grande City,0,1,0,0,0,0,0,,1,0,14607
Texas,Cities ,Rockdale,2,0,0,0,0,0,0,1,1,0,5665
Texas,Cities ,Rockwall,3,1,0,0,0,0,0,1,1,2,46096
Texas,Cities ,Roma,1,0,0,0,0,0,0,1,0,0,11527
Texas,Cities ,Rosenberg,1,1,0,0,0,0,1,0,0,1,38936
Texas,Cities ,Rowlett,1,0,0,0,0,0,1,0,0,0,67604
Texas,Cities ,San Antonio,5,0,4,0,0,0,3,3,2,1,1559166
Texas,Cities ,San Juan,1,0,1,0,0,0,1,0,0,1,37542
Texas,Cities ,Santa Fe,0,0,1,0,0,0,0,0,0,1,13657
Texas,Cities ,Schulenburg,1,0,0,0,0,0,0,1,0,0,2929
Texas,Cities ,Silsbee,1,0,0,0,0,0,0,1,0,0,6650
Texas,Cities ,South Padre Island,0,1,0,0,0,0,0,1,0,0,2805
Texas,Cities ,Spur,2,0,0,0,0,0,0,0,0,2,1207
Texas,Cities ,Stafford,0,1,0,0,0,0,0,0,0,1,18380
Texas,Cities ,Sunset Valley,1,0,0,0,0,0,0,1,0,0,683
Texas,Cities ,Sweeny,2,0,0,0,0,0,0,0,1,1,3745
Texas,Cities ,Sweetwater,1,0,0,0,0,0,0,0,1,0,10467
Texas,Cities ,Tahoka,0,0,0,1,0,0,0,0,1,0,2624
Texas,Cities ,Tool,1,0,0,0,0,0,0,1,0,0,2337
Texas,Cities ,Tyler,0,0,0,0,0,1,0,0,0,1,106851
Texas,Cities ,University Park,1,0,0,0,0,0,1,0,0,0,25434
Texas,Cities ,Vernon,4,0,0,0,0,0,1,0,0,3,10312
Texas,Cities ,Victoria,1,0,0,0,0,0,0,0,0,1,67581
Texas,Cities ,Vidor,2,0,0,0,0,0,0,0,1,1,10499
Texas,Cities ,Waco,4,1,0,0,0,0,2,1,0,2,139870
Texas,Cities ,Wallis,1,0,0,0,0,0,0,0,0,1,1322
Texas,Cities ,Wichita Falls,1,0,0,0,0,0,0,0,1,0,104551
Texas,Cities ,Willow Park,2,0,0,0,0,0,0,0,1,1,5808
Texas,Cities ,Winters,1,0,0,0,0,0,1,0,0,0,2448
Texas,Universities and Colleges,Houston Community College,1,0,0,0,0,0,0,0,1,0,82166
Texas,Universities and Colleges,"Texas State University, San Marcos",2,0,0,0,0,0,0,0,2,0,42924
Texas,Universities and Colleges,Texas Woman's University,0,0,1,0,0,0,0,0,0,1,18773
Texas,Universities and Colleges,Tyler Junior College,2,0,0,0,0,0,0,0,0,2,15992
Texas,Universities and Colleges,Austin,2,2,0,0,0,0,0,2,1,1,55097
Texas,Universities and Colleges,Houston,1,0,0,0,0,0,0,0,1,0,6948
Texas,Metropolitan Counties,Brazoria,1,0,0,0,0,0,0,0,0,1,
Texas,Metropolitan Counties,Chambers,1,0,0,0,0,0,1,0,0,0,
Texas,Metropolitan Counties,El Paso,1,0,0,0,0,0,0,0,1,0,
Texas,Metropolitan Counties,Fort Bend,2,0,0,0,0,0,1,1,0,0,
Texas,Metropolitan Counties,Galveston,0,0,0,1,0,0,1,0,,,
Texas,Metropolitan Counties,Harris,13,2,1,0,2,1,2,5,6,6,
Texas,Metropolitan Counties,Hudspeth,10,1,0,0,0,0,11,0,0,0,
Texas,Metropolitan Counties,Johnson,2,0,0,0,0,0,0,1,1,0,
Texas,Metropolitan Counties,Montgomery,1,1,0,0,0,0,2,0,0,0,
Texas,Metropolitan Counties,Randall,0,0,1,0,0,0,0,0,0,1,
Texas,Metropolitan Counties,Tarrant,3,0,0,0,0,0,0,0,1,2,
Texas,Metropolitan Counties,Travis,2,0,0,0,0,0,0,0,0,2,
Texas,Metropolitan Counties,Williamson,3,2,2,1,0,0,2,4,1,1,
Texas,Nonmetropolitan Counties,Bailey,0,1,0,0,0,1,0,1,0,1,
Texas,Nonmetropolitan Counties,Bee,0,0,0,1,0,0,0,0,0,1,
Texas,Nonmetropolitan Counties,Cherokee,1,0,0,0,0,0,0,0,0,1,
Texas,Nonmetropolitan Counties,Crockett,1,0,0,0,0,0,0,0,1,0,
Texas,Nonmetropolitan Counties,Duval,1,0,0,0,0,0,0,1,0,0,
Texas,Nonmetropolitan Counties,Floyd,1,0,0,0,0,0,0,0,0,1,
Texas,Nonmetropolitan Counties,Houston,2,1,0,0,0,1,1,1,2,0,
Texas,Nonmetropolitan Counties,Kerr,1,0,0,0,0,0,1,0,0,0,
Texas,Nonmetropolitan Counties,Leon,2,0,0,0,0,0,0,0,1,1,
Texas,Nonmetropolitan Counties,Llano,0,0,0,0,0,1,0,0,0,1,
Texas,Nonmetropolitan Counties,McCulloch,1,0,0,0,0,0,0,0,1,0,
Texas,Nonmetropolitan Counties,Nacogdoches,0,0,1,0,0,0,0,0,0,1,
Texas,Nonmetropolitan Counties,Ward,4,0,0,0,0,0,1,2,1,0,
Texas,Nonmetropolitan Counties,Washington,1,0,0,0,0,0,0,0,1,0,
Texas,Other Agencies,Dallas-Fort Worth International Airport,1,1,0,0,0,0,0,0,0,1,
Texas,Other Agencies,Independent School District: Austin,1,0,0,0,0,0,0,0,1,0,
Texas,Other Agencies,Independent School District: Bay City,1,0,0,0,0,0,1,0,0,0,
Texas,Other Agencies,Independent School District: Brazosport,1,0,0,0,0,0,0,1,0,0,
Texas,Other Agencies,Independent School District: Houston,4,0,0,1,0,0,2,0,1,2,
Texas,Other Agencies,Independent School District: Hutto,0,0,0,1,0,0,1,0,0,0,
Texas,Other Agencies,Independent School District: Roma,2,0,0,0,0,0,0,1,1,0,
Texas,Other Agencies,Independent School District:Spring Branch,1,0,1,0,0,0,1,0,1,0,
Utah,Cities ,Farmington,3,0,0,0,0,0,0,1,1,1,25409
Utah,Cities ,Kaysville,1,0,0,0,0,0,0,0,1,0,32691
Utah,Cities ,Layton,1,0,0,0,0,0,0,0,1,0,78585
Utah,Cities ,Moab,0,0,1,0,0,0,0,0,1,0,5349
Utah,Cities ,North Salt Lake,1,0,0,0,0,0,0,0,0,1,21501
Utah,Cities ,Ogden,1,0,0,0,0,0,0,0,0,1,87875
Utah,Cities ,Roy,0,1,1,0,0,0,0,2,0,0,39001
Utah,Cities ,Salt Lake City,1,0,0,0,0,0,1,0,0,0,202426
Utah,Cities ,Sandy,1,0,0,0,0,0,0,1,0,0,97797
Utah,Cities ,South Jordan,1,0,0,0,0,0,0,0,0,1,77645
Utah,Cities ,South Ogden,1,0,1,0,0,0,0,0,1,1,17215
Utah,Cities ,West Valley,0,1,0,0,0,0,0,1,0,0,137269
Utah,Metropolitan Counties,Washington,0,1,0,0,0,0,1,0,0,0,
Utah,Nonmetropolitan Counties,Duchesne,1,0,0,0,0,0,0,1,0,0,
Vermont,Cities ,Barre,1,0,0,0,0,0,0,1,0,0,8551
Vermont,Cities ,Bennington,3,1,1,0,0,0,5,0,0,0,14912
Vermont,Cities ,Berlin,1,0,0,0,0,0,0,0,0,1,2789
Vermont,Cities ,Brandon,0,0,1,0,0,0,0,0,0,1,3744
Vermont,Cities ,Brattleboro,0,0,0,0,0,1,0,0,1,0,11401
Vermont,Cities ,Burlington,1,1,1,0,0,0,0,1,1,1,42958
Vermont,Cities ,Hartford,0,0,1,0,0,0,0,0,1,0,9654
Vermont,Cities ,Milton,2,0,1,0,0,0,0,0,2,1,11064
Vermont,Cities ,Montpelier,2,0,0,0,0,0,0,0,1,1,7386
Vermont,Cities ,Newport,1,0,1,0,0,0,0,0,1,1,4216
Vermont,Cities ,Rutland,2,0,1,0,0,0,1,0,2,0,15191
Vermont,Cities ,South Burlington,0,1,0,0,0,0,1,0,0,0,19687
Vermont,Cities ,St. Albans,1,0,0,0,0,0,0,0,1,0,6800
Vermont,Cities ,Windsor,1,0,0,0,0,0,0,0,1,0,3324
Vermont,Universities and Colleges,University of Vermont,2,1,2,0,0,0,0,0,5,0,15629
Vermont,State Police Agencies,Middlesex,1,0,0,0,0,0,1,0,0,0,
Vermont,State Police Agencies,St. Albans,0,0,0,1,0,0,1,0,0,0,
Virginia,Cities ,Alexandria,2,1,2,0,0,0,2,2,0,1,162258
Virginia,Cities ,Charlottesville,2,0,1,0,0,0,1,0,1,1,48453
Virginia,Cities ,Chesapeake,2,0,0,0,0,0,0,1,0,1,243726
Virginia,Cities ,Colonial Beach,0,1,0,0,0,0,0,0,0,1,3593
Virginia,Cities ,Dayton,0,1,0,0,0,0,1,0,0,0,1636
Virginia,Cities ,Glade Spring,0,1,0,0,0,1,0,0,0,2,1426
Virginia,Cities ,Hampton,2,0,0,0,0,0,0,2,0,0,133173
Virginia,Cities ,Harrisonburg,1,0,0,0,0,0,0,1,0,0,54387
Virginia,Cities ,Leesburg,2,1,1,0,0,0,2,1,1,0,55461
Virginia,Cities ,Lynchburg,1,0,0,0,0,0,0,0,0,1,82512
Virginia,Cities ,Newport News,1,0,3,0,0,0,1,0,0,3,177319
Virginia,Cities ,Purcellville,1,0,0,0,0,0,1,0,0,0,10346
Virginia,Cities ,Richlands,1,0,0,0,0,0,0,1,0,0,5198
Virginia,Cities ,Richmond,3,0,2,0,0,0,1,4,0,0,230721
Virginia,Cities ,Roanoke,1,0,0,0,0,0,0,1,0,0,99752
Virginia,Cities ,Suffolk,0,0,1,0,0,0,0,0,0,1,91486
Virginia,Cities ,Vienna,0,0,1,0,0,0,0,0,0,1,16660
Virginia,Cities ,Virginia Beach,1,1,0,0,0,0,1,0,1,0,449038
Virginia,Cities ,Winchester,0,0,0,0,0,1,0,0,0,1,28201
Virginia,Cities ,Woodstock,1,0,0,0,0,0,0,1,0,0,5267
Virginia,Universities and Colleges,Hampton University,0,0,1,0,0,0,1,0,0,0,4698
Virginia,Universities and Colleges,James Madison University,0,1,1,0,0,0,1,0,1,0,24133
Virginia,Universities and Colleges,Longwood University,1,0,0,0,0,0,0,1,0,0,5909
Virginia,Universities and Colleges,University of Mary Washington,1,0,1,0,0,0,0,1,0,1,5373
Virginia,Universities and Colleges,University of Virginia,0,0,1,0,0,0,0,1,0,0,28244
Virginia,Metropolitan Counties,Albemarle County Police Department,1,0,0,0,0,0,0,0,0,1,
Virginia,Metropolitan Counties,Amelia,0,0,1,0,0,0,0,0,0,1,
Virginia,Metropolitan Counties,Amherst,2,0,0,0,0,0,0,0,1,1,
Virginia,Metropolitan Counties,Arlington County Police Department,8,4,1,0,0,0,6,6,1,0,
Virginia,Metropolitan Counties,Bedford,1,1,0,0,0,0,0,0,2,0,
Virginia,Metropolitan Counties,Campbell,1,0,0,0,0,0,0,1,0,0,
Virginia,Metropolitan Counties,Chesterfield County Police Department,2,1,0,0,0,0,0,0,2,1,
Virginia,Metropolitan Counties,Dinwiddie,0,2,0,0,0,0,0,1,0,1,
Virginia,Metropolitan Counties,Fairfax County Police Department,27,8,2,0,0,0,9,12,7,9,
Virginia,Metropolitan Counties,Fluvanna,1,0,1,0,0,0,0,0,0,2,
Virginia,Metropolitan Counties,Franklin,2,0,0,0,0,0,1,0,1,0,
Virginia,Metropolitan Counties,Giles,0,0,1,0,0,0,0,0,1,0,
Virginia,Metropolitan Counties,Hanover,1,0,0,0,0,0,1,0,0,0,
Virginia,Metropolitan Counties,Henrico County Police Department,1,0,0,0,0,0,1,0,0,0,
Virginia,Metropolitan Counties,James City County Police Department,1,0,0,0,0,0,0,0,1,0,
Virginia,Metropolitan Counties,Loudoun,12,2,2,1,1,1,9,6,2,2,
Virginia,Metropolitan Counties,Nelson,0,0,1,0,0,0,1,0,0,0,
Virginia,Metropolitan Counties,Prince George County Police Department,2,0,0,0,0,0,0,0,2,0,
Virginia,Metropolitan Counties,Prince William County Police Department,3,1,0,0,0,0,0,2,2,0,
Virginia,Metropolitan Counties,Roanoke County Police Department,0,1,1,0,0,0,0,1,1,0,
Virginia,Metropolitan Counties,Spotsylvania,1,0,0,1,0,0,0,1,1,0,
Virginia,Metropolitan Counties,Stafford,4,0,0,0,0,0,0,0,1,3,
Virginia,Metropolitan Counties,Washington,1,0,0,0,0,0,0,1,0,0,
Virginia,Nonmetropolitan Counties,Accomack,1,0,0,0,0,0,0,0,1,0,
Virginia,Nonmetropolitan Counties,Charlotte,2,0,0,0,0,0,0,0,2,0,
Virginia,Nonmetropolitan Counties,Northampton,2,0,0,0,0,0,0,1,0,1,
Virginia,Nonmetropolitan Counties,Page,0,0,1,0,0,0,1,0,0,0,
Virginia,Nonmetropolitan Counties,Pittsylvania,0,0,1,0,0,0,0,1,0,0,
Virginia,State Police Agencies,Dinwiddie County,1,0,0,0,0,0,0,0,1,0,
Virginia,State Police Agencies,Fairfax County,0,0,0,1,0,0,0,1,0,0,
Virginia,State Police Agencies,Prince William County,1,0,0,0,0,0,0,1,0,0,
Virginia,State Police Agencies,Richmond,1,0,0,0,0,0,0,0,0,1,
Washington,Cities ,Aberdeen,3,0,0,0,0,0,1,0,1,1,16627
Washington,Cities ,Auburn,1,1,1,1,0,0,0,1,0,3,83468
Washington,Cities ,Bainbridge Island,0,1,0,0,0,0,0,0,0,1,25080
Washington,Cities ,Bellevue,5,3,2,0,0,0,1,3,2,4,150200
Washington,Cities ,Bellingham,5,0,1,0,0,0,1,2,0,3,91906
Washington,Cities ,Blaine,0,0,1,0,0,0,,0,1,0,5534
Washington,Cities ,Bonney Lake,1,0,0,0,0,0,0,0,0,1,21574
Washington,Cities ,Bothell,2,0,0,0,0,1,1,1,0,1,47565
Washington,Cities ,Bremerton,1,0,0,0,0,0,0,0,1,0,41675
Washington,Cities ,Brier,1,2,0,0,0,0,1,1,1,0,7070
Washington,Cities ,Burien,3,1,2,0,0,0,1,2,2,1,52388
Washington,Cities ,Chehalis,1,0,0,0,0,0,1,0,0,0,7682
Washington,Cities ,Covington,2,0,0,0,0,0,1,0,1,0,21698
Washington,Cities ,Des Moines,3,1,0,0,0,0,1,0,2,1,32708
Washington,Cities ,Ellensburg,1,0,0,0,0,0,1,0,0,0,21324
Washington,Cities ,Everett,5,2,1,0,0,0,2,3,0,3,112302
Washington,Cities ,Federal Way,1,0,0,0,0,0,0,1,0,0,98025
Washington,Cities ,Index,0,1,0,0,0,0,0,0,1,0,214
Washington,Cities ,Issaquah,1,1,1,0,0,0,1,0,2,0,40651
Washington,Cities ,Kent,10,4,2,0,0,0,4,6,3,3,131003
Washington,Cities ,Lake Stevens,1,0,0,0,0,0,1,0,0,0,34081
Washington,Cities ,Longview,0,0,2,1,0,0,1,0,1,1,38282
Washington,Cities ,Maple Valley,1,0,0,0,0,0,0,0,0,1,27705
Washington,Cities ,Marysville,1,0,0,0,0,0,1,0,0,0,71081
Washington,Cities ,Mercer Island,1,2,0,0,0,0,2,1,0,0,26408
Washington,Cities ,Monroe,1,0,0,0,0,0,0,1,0,0,19630
Washington,Cities ,Montesano,1,0,0,0,0,0,1,0,0,0,4033
Washington,Cities ,Moses Lake,9,0,0,0,0,0,4,4,1,0,24490
Washington,Cities ,Mount Vernon,3,0,0,0,0,0,0,3,0,0,36274
Washington,Cities ,Mukilteo,1,1,0,0,0,0,0,1,0,1,21704
Washington,Cities ,Normandy Park,1,0,0,0,0,0,1,0,0,0,6699
Washington,Cities ,Oak Harbor,1,0,0,0,0,0,1,0,0,0,23554
Washington,Cities ,Olympia,1,1,1,0,0,1,4,0,0,0,53286
Washington,Cities ,Oroville,0,1,0,0,0,0,1,0,,0,1678
Washington,Cities ,Port Angeles,1,0,2,0,1,0,3,0,0,1,20207
Washington,Cities ,Pullman,2,0,1,0,0,0,0,0,1,2,34585
Washington,Cities ,Puyallup,1,0,0,0,0,0,0,0,0,1,42509
Washington,Cities ,Redmond,1,0,0,0,0,0,1,0,0,0,69501
Washington,Cities ,Renton,4,2,1,1,0,0,2,3,3,0,103452
Washington,Cities ,Richland,0,1,0,0,0,0,0,0,0,1,58514
Washington,Cities ,Ruston,1,0,0,0,0,0,0,0,1,0,855
Washington,Cities ,Sammamish,2,0,2,0,0,0,2,0,1,0,66820
Washington,Cities ,SeaTac,3,0,1,0,0,0,1,0,1,2,29533
Washington,Cities ,Seattle,178,26,80,3,4,13,50,76,98,68,763706
Washington,Cities ,Shoreline,0,1,1,0,0,0,0,0,2,0,57216
Washington,Cities ,South Bend,0,0,0,0,0,1,0,0,0,1,1680
Washington,Cities ,Spokane,4,2,3,0,0,0,2,3,3,1,220432
Washington,Cities ,Spokane Valley,5,0,2,0,0,0,1,2,2,2,100983
Washington,Cities ,Steilacoom,2,0,0,0,0,0,0,1,1,0,6423
Washington,Cities ,Sunnyside,1,0,0,0,0,0,0,0,1,0,16839
Washington,Cities ,Tacoma,6,1,0,0,0,0,2,2,1,2,218650
Washington,Cities ,Tukwila,0,1,0,0,0,0,0,0,0,1,20439
Washington,Cities ,Vancouver,6,2,2,0,0,1,1,7,2,1,185034
Washington,Cities ,Walla Walla,1,0,0,0,0,0,0,1,0,0,33047
Washington,Cities ,West Richland,1,0,0,0,0,0,0,1,0,0,15343
Washington,Cities ,Yakima,2,0,0,0,0,0,0,0,1,1,94168
Washington,Cities ,Zillah,1,0,0,0,0,0,,,1,0,3164
Washington,Universities and Colleges,Eastern Washington University,1,6,0,0,1,0,0,5,1,2,16208
Washington,Universities and Colleges,Evergreen State College,0,3,0,0,0,0,1,0,1,1,4587
Washington,Universities and Colleges,University of Washington,1,0,0,0,0,0,0,0,1,0,55508
Washington,Universities and Colleges,Western Washington University,1,1,0,1,0,0,1,1,0,0,17782
Washington,Metropolitan Counties,Chelan,1,1,0,0,0,0,2,0,0,0,
Washington,Metropolitan Counties,Clark,1,0,1,0,0,0,1,1,0,0,
Washington,Metropolitan Counties,Cowlitz,0,0,0,1,0,0,0,0,1,0,
Washington,Metropolitan Counties,King,17,2,4,0,2,0,7,5,10,3,
Washington,Metropolitan Counties,Kitsap,1,0,0,0,0,0,0,0,1,0,
Washington,Metropolitan Counties,Pierce,1,1,0,0,0,0,0,1,1,0,
Washington,Metropolitan Counties,Skagit,2,0,0,0,0,0,0,1,0,1,
Washington,Metropolitan Counties,Snohomish,3,1,1,0,0,0,0,0,4,1,
Washington,Metropolitan Counties,Spokane,4,1,0,0,0,0,0,0,2,3,
Washington,Metropolitan Counties,Stevens,0,0,1,0,0,0,0,0,0,1,
Washington,Metropolitan Counties,Whatcom,1,1,0,0,0,0,0,0,1,1,
Washington,Metropolitan Counties,Yakima,3,0,0,0,0,0,0,1,1,1,
Washington,Nonmetropolitan Counties,Clallam,2,0,0,0,0,0,1,0,1,0,
Washington,Nonmetropolitan Counties,Island,1,0,0,0,0,0,0,0,0,1,
Washington,Nonmetropolitan Counties,Lewis,1,0,0,0,0,0,0,0,0,1,
Washington,Other Agencies,Port of Seattle,0,1,0,0,0,0,0,0,0,1,
West Virginia,Cities ,Huntington,2,0,1,0,0,0,1,2,0,0,45675
West Virginia,Cities ,Morgantown,2,0,0,0,0,0,1,0,1,0,31281
West Virginia,Cities ,Moundsville,1,0,0,0,0,0,0,1,0,0,8323
West Virginia,Cities ,St. Albans,0,0,0,1,0,0,1,0,0,0,9956
West Virginia,Cities ,Wheeling,3,1,0,0,0,0,2,1,1,0,26562
West Virginia,Cities ,White Sulphur Springs,0,0,1,0,0,0,0,1,0,0,2395
West Virginia,Metropolitan Counties,Hancock,2,0,0,1,0,0,0,1,1,1,
West Virginia,Metropolitan Counties,Kanawha,0,1,0,0,0,0,1,0,0,0,
West Virginia,Metropolitan Counties,Monongalia,1,0,0,0,0,0,0,0,0,1,
West Virginia,Metropolitan Counties,Putnam,1,0,0,0,0,0,0,0,1,0,
West Virginia,Nonmetropolitan Counties,Hardy,0,0,0,0,1,0,0,0,0,1,
